session_key,Date,Workout Name,Duration,Exercise_Name,Equipment,Set_Order,Weight,Reps,Distance,Seconds,Notes,Workout_Notes,RPE
26,2024-07-15 18:28:46,Back and Biceps,1h 18m,Bent Over One Arm Row (Dumbbell),Dumbbell,17,35,12,0,0,,,
26,2024-07-15 18:28:46,Back and Biceps,1h 18m,Close Grip Push-up,Body Weight,18,0,20,0,0,,,
26,2024-07-15 18:28:46,Back and Biceps,1h 18m,Close Grip Push-up,Body Weight,19,0,20,0,0,,,
26,2024-07-15 18:28:46,Back and Biceps,1h 18m,Close Grip Push-up,Body Weight,20,0,20,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Squat,Barbell,1,45,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Squat,Barbell,2,65,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Squat,Barbell,3,95,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Squat,Barbell,4,95,5,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Squat,Barbell,5,95,5,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Squat,Barbell,6,95,5,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Squat,Barbell,7,105,5,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Leg Extension,Lever (selectorized),8,60,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Leg Extension,Lever (selectorized),9,75,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Leg Extension,Lever (selectorized),10,90,6,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Leg Extension,Lever (selectorized),11,90,6,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Seated Leg Curl,Lever (selectorized),12,75,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Seated Leg Curl,Lever (selectorized),13,90,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Seated Leg Curl,Lever (selectorized),14,105,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Lying Leg Raise,Body Weight,15,0,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Lying Leg Raise,Body Weight,16,0,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Lying Leg Raise,Body Weight,17,0,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Standing Calf Raise,Dumbbell,18,25,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Standing Calf Raise,Dumbbell,19,30,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Standing Calf Raise,Dumbbell,20,35,12,0,0,,,
27,2024-07-22 20:56:37,Legs,1h 18m,Standing Calf Raise,Dumbbell,21,40,12,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Bench Press,,1,40,12,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Bench Press,,2,45,12,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Bench Press,,3,50,7,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Bench Press,,4,50,4,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Incline Bench Press,Dumbbell,5,40,9,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Incline Bench Press,Dumbbell,6,40,8,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Incline Bench Press,Dumbbell,7,40,5,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Military Press,Barbell,8,45,11,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Military Press,Barbell,9,45,12,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Military Press,Barbell,10,65,3,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Lateral Raise,Dumbbell,11,10,12,0,0,Trash 12,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Lateral Raise,Dumbbell,12,15,12,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Lateral Raise,Dumbbell,13,15,12,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Decline Chest Press,Lever (plate loaded),14,20,12,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Decline Chest Press,Lever (plate loaded),15,25,12,0,0,,,
28,2024-07-27 12:07:34,Chest and Triceps,1h 9m,Decline Chest Press,Lever (plate loaded),16,30,12,0,0,,,
29,2024-07-29 19:03:01,Back and Biceps,46m,Deadlift,Barbell,1,225,3,0,0,,,
29,2024-07-29 19:03:01,Back and Biceps,46m,Seated Row,Cable,2,180,12,0,0,,,
29,2024-07-29 19:03:01,Back and Biceps,46m,Seated Row,Cable,3,180,8,0,0,,,
29,2024-07-29 19:03:01,Back and Biceps,46m,Seated Row,Cable,4,200,8,0,0,,,
29,2024-07-29 19:03:01,Back and Biceps,46m,"Pulldown	",Cable,5,85,12,0,0,,,
29,2024-07-29 19:03:01,Back and Biceps,46m,"Pulldown	",Cable,6,100,11,0,0,,,
29,2024-07-29 19:03:01,Back and Biceps,46m,"Pulldown	",Cable,7,115,5,0,0,,,
29,2024-07-29 19:03:01,Back and Biceps,46m,"Pulldown	",Cable,8,115,3,0,0,,,
29,2024-07-29 19:03:01,Back and Biceps,46m,Concentration Curl,Dumbbell,9,20,12,0,0,,,
29,2024-07-29 19:03:01,Back and Biceps,46m,Concentration Curl,Dumbbell,10,25,7,0,0,,,
29,2024-07-29 19:03:01,Back and Biceps,46m,Concentration Curl,Dumbbell,11,25,8,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Squat,Barbell,1,45,8,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Squat,Barbell,2,62,8,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Squat,Barbell,3,65,12,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Squat,Barbell,4,95,12,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Squat,Barbell,5,115,12,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Leg Extension,Lever (selectorized),6,75,12,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Leg Extension,Lever (selectorized),7,90,12,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Leg Extension,Lever (selectorized),8,105,8,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Seated Leg Curl,Lever (selectorized),9,90,12,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Seated Leg Curl,Lever (selectorized),10,105,12,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Seated Leg Curl,Lever (selectorized),11,120,8,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Lying Leg Raise,Body Weight,12,0,12,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Lying Leg Raise,Body Weight,13,0,10,0,0,,,
30,2024-07-31 20:28:58,Legs,1h 13m,Lying Leg Raise,Body Weight,14,0,12,0,0,,,
31,2024-08-01 22:48:43,Chest and Triceps,1h 12m,Bench Press,Barbell,1,115,12,0,0,,,
31,2024-08-01 22:48:43,Chest and Triceps,1h 12m,Bench Press,Barbell,2,95,12,0,0,,,
31,2024-08-01 22:48:43,Chest and Triceps,1h 12m,Bench Press,Barbell,3,95,12,0,0,,,
31,2024-08-01 22:48:43,Chest and Triceps,1h 12m,Bench Press,Barbell,4,95,5,0,0,,,
31,2024-08-01 22:48:43,Chest and Triceps,1h 12m,Incline Bench Press,Dumbbell,5,35,10,0,0,,,
31,2024-08-01 22:48:43,Chest and Triceps,1h 12m,Incline Bench Press,Dumbbell,6,35,12,0,0,,,
31,2024-08-01 22:48:43,Chest and Triceps,1h 12m,Incline Bench Press,Dumbbell,7,35,11,0,0,,,
31,2024-08-01 22:48:43,Chest and Triceps,1h 12m,Military Press,Barbell,8,45,8,0,0,,,
31,2024-08-01 22:48:43,Chest and Triceps,1h 12m,Military Press,Barbell,9,45,12,0,0,,,
31,2024-08-01 22:48:43,Chest and Triceps,1h 12m,Military Press,Barbell,10,45,12,0,0,,,
31,2024-08-01 22:48:43,Chest and Triceps,1h 12m,Flies: Standing Fly,Cable,11,30,12,0,0,,,
31,2024-08-01 22:48:43,Chest and Triceps,1h 12m,Flies: Standing Fly,Cable,12,35,5,0,0,,,
32,2024-08-14 20:54:00,Back and Biceps,1h 15m,"Pulldown	",Cable,1,70,12,0,0,,,
32,2024-08-14 20:54:00,Back and Biceps,1h 15m,"Pulldown	",Cable,2,80,12,0,0,,,
32,2024-08-14 20:54:00,Back and Biceps,1h 15m,"Pulldown	",Cable,3,90,12,0,0,,,
32,2024-08-14 20:54:00,Back and Biceps,1h 15m,"Pulldown	",Cable,4,100,5,0,0,,,
32,2024-08-14 20:54:00,Back and Biceps,1h 15m,"Pulldown	",Cable,5,70,12,0,0,,,
32,2024-08-14 20:54:00,Back and Biceps,1h 15m,"Pulldown	",Cable,6,80,12,0,0,,,
32,2024-08-14 20:54:00,Back and Biceps,1h 15m,"Pulldown	",Cable,7,90,12,0,0,,,
32,2024-08-14 20:54:00,Back and Biceps,1h 15m,Concentration Curl,Dumbbell,8,25,10,0,0,,,
32,2024-08-14 20:54:00,Back and Biceps,1h 15m,Concentration Curl,Dumbbell,9,20,12,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Bench Press,Dumbbell,10,35,12,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Bench Press,Dumbbell,11,40,12,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Bench Press,Dumbbell,12,45,12,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Bench Press,Dumbbell,13,50,8,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Incline Bench Press,Dumbbell,14,35,12,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Incline Bench Press,Dumbbell,15,35,12,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Incline Bench Press,Dumbbell,16,40,6,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Incline Bench Press,Dumbbell,17,40,3,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Shoulder Press,Dumbbell,18,20,12,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Shoulder Press,Dumbbell,19,25,6,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Shoulder Press,Dumbbell,20,25,4,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Shoulder Press,Dumbbell,21,30,3,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Lateral Raise,Dumbbell,22,10,12,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Lateral Raise,Dumbbell,23,5,12,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Lateral Raise,Dumbbell,24,15,5,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Lying Triceps Extension: Skull Crusher,Barbell,25,10,12,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Lying Triceps Extension: Skull Crusher,Barbell,26,15,4,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Lying Triceps Extension: Skull Crusher,Barbell,27,20,1,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Decline Chest Press,Lever (plate loaded),28,20,12,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Decline Chest Press,Lever (plate loaded),29,25,12,0,0,,,
32,2024-09-09 22:41:58,Chest and Triceps,1h 17m,Decline Chest Press,Lever (plate loaded),30,30,12,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Push-up,Body Weight,31,0,12,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Push-up,Body Weight,32,0,12,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Push-up,Body Weight,33,0,12,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Push-up,Body Weight,34,0,12,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Bench Press,Barbell,35,20,12,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Bench Press,Barbell,36,20,12,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Bench Press,Barbell,37,20,15,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Bench Press,Barbell,38,20,20,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Bench Press,Barbell,39,20,25,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Bench Press,Barbell,40,20,31,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Military Press,Barbell,41,35,12,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Military Press,Barbell,42,45,6,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Military Press,Barbell,43,45,8,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Military Press,Barbell,44,45,8,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Lateral Raise,Dumbbell,45,5,12,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Lateral Raise,Dumbbell,46,5,12,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Lateral Raise,Dumbbell,47,15,4,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Lateral Raise,Dumbbell,48,5,13,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Lateral Raise,Dumbbell,49,5,13,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Lateral Raise,Dumbbell,50,5,13,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Lying Triceps Extension: Skull Crusher,Barbell,51,20,5,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Lying Triceps Extension: Skull Crusher,Barbell,52,15,5,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Lying Triceps Extension: Skull Crusher,Barbell,53,15,4,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Lying Triceps Extension: Skull Crusher,Barbell,54,15,4,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Close Grip Push-up,Body Weight,55,0,30,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Close Grip Push-up,Body Weight,56,0,30,0,0,,,
32,2024-10-21 20:10:27,Chest and Triceps,1h 53m,Close Grip Push-up,Body Weight,57,0,30,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Straight-leg Deadlift,Barbell,1,135,12,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Straight-leg Deadlift,Barbell,2,155,12,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Straight-leg Deadlift,Barbell,3,185,5,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Straight-leg Deadlift,Barbell,4,185,5,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Straight-leg Deadlift,Barbell,5,185,4,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Seated Row,Cable,6,70,12,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Seated Row,Cable,7,85,12,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Seated Row,Cable,8,100,8,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Seated Row,Cable,9,100,4,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,"Pulldown	",Cable,10,70,12,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,"Pulldown	",Cable,11,85,6,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,"Pulldown	",Cable,12,85,4,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,"Pulldown	",Cable,13,70,12,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Curl,Dumbbell,14,20,12,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Curl,Dumbbell,15,25,5,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Curl,Dumbbell,16,25,12,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Curl,Dumbbell,17,25,5,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Hammer Curl,Dumbbell,18,20,12,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Concentration Curl,Dumbbell,19,20,5,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Concentration Curl,Dumbbell,20,20,6,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Concentration Curl,Dumbbell,21,20,5,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Lying Leg Raise,Body Weight,22,0,12,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Lying Leg Raise,Body Weight,23,0,12,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Lying Leg Raise,Body Weight,24,0,12,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Close Grip Push-up,Body Weight,25,0,30,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Close Grip Push-up,Body Weight,26,0,30,0,0,,,
33,2024-10-23 16:36:22,Back and Biceps,1h 43m,Close Grip Push-up,Body Weight,27,0,30,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,Squat,Barbell,1,95,12,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,Squat,Barbell,2,95,12,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,Squat,Barbell,3,115,11,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,Squat,Barbell,4,115,10,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,Squat,Barbell,5,95,12,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,Front Squat,Barbell,6,45,5,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,Front Squat,Barbell,7,45,12,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,45° Calf Press,Lever (plate loaded),8,135,12,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,45° Calf Press,Lever (plate loaded),9,135,12,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,45° Calf Press,Lever (plate loaded),10,135,12,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,45° Calf Press,Lever (plate loaded),11,135,13,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,45° Calf Press,Lever (plate loaded),12,155,12,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,45° Calf Press,Lever (plate loaded),13,155,12,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,Seated Leg Curl,Lever (selectorized),14,74,12,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,Seated Leg Curl,Lever (selectorized),15,87,12,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,Seated Leg Curl,Lever (selectorized),16,101,12,0,0,,,
34,2024-10-24 12:53:34,Legs,1h 18m,Leg Extension,Lever (selectorized),17,75,12,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,Barbell,1,95,12,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,Barbell,2,115,8,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,Barbell,3,115,4,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,Barbell,4,135,4,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,Barbell,5,135,1,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,Barbell,6,135,1,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Bench Press,Barbell,7,115,5,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Incline Bench Press,Dumbbell,8,30,12,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Incline Bench Press,Dumbbell,9,30,12,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Incline Bench Press,Dumbbell,10,35,12,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Incline Bench Press,Dumbbell,11,40,8,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Decline Chest Press,Lever (plate loaded),12,20,12,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Decline Chest Press,Lever (plate loaded),13,25,12,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Decline Chest Press,Lever (plate loaded),14,30,12,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Military Press,Barbell,15,45,12,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Military Press,Barbell,16,55,8,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Military Press,Barbell,17,65,4,0,0,,,
35,2024-10-29 09:16:28,Chest and Triceps,53m,Military Press,Barbell,18,65,3,0,0,,,
36,2024-11-01 08:01:37,Back and Biceps,33m,Seated Row,Cable,1,70,12,0,0,,,
36,2024-11-01 08:01:37,Back and Biceps,33m,Seated Row,Cable,2,80,12,0,0,,,
36,2024-11-01 08:01:37,Back and Biceps,33m,Seated Row,Cable,3,90,12,0,0,,,
36,2024-11-01 08:01:37,Back and Biceps,33m,Seated Row,Cable,4,100,12,0,0,,,
36,2024-11-01 08:01:37,Back and Biceps,33m,Seated Row,Cable,5,160,6,0,0,,,
36,2024-11-01 08:01:37,Back and Biceps,33m,Curl,Dumbbell,6,20,12,0,0,,,
36,2024-11-01 08:01:37,Back and Biceps,33m,Curl,Dumbbell,7,20,12,0,0,,,
36,2024-11-01 08:01:37,Back and Biceps,33m,Curl,Dumbbell,8,25,12,0,0,,,
